case_full_barcode	cmd	status	operation_id	num_of_repeats
TCGA-EK-A2RD-10A-01D-A20X-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/CESC/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EK-A2RD-10A-01D-A20X_140117_SN590_0245_AC371LACXX_s_6_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/CESC/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EK-A2RD-10A-01D-A20X_140117_SN590_0245_AC371LACXX_s_6_rg.sorted.bam.bai,sample=TCGA-EK-A2RD-10A-01D-A20X-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-EK-A2RD-10A-01D-A20X-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-EK-A2RD-10A-01D-A20X-26	Pending	Not_Assigend	0.0
TCGA-EK-A2RN-10A-01D-A20X-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/CESC/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EK-A2RN-10A-01D-A20X_140117_SN590_0246_BC37BDACXX_s_5_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/CESC/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EK-A2RN-10A-01D-A20X_140117_SN590_0246_BC37BDACXX_s_5_rg.sorted.bam.bai,sample=TCGA-EK-A2RN-10A-01D-A20X-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-EK-A2RN-10A-01D-A20X-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-EK-A2RN-10A-01D-A20X-26	Pending	Not_Assigend	0.0
TCGA-EK-A3GJ-11A-11D-A20X-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/CESC/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EK-A3GJ-11A-11D-A20X_140106_SN590_0243_AC371BACXX_s_5_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/CESC/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EK-A3GJ-11A-11D-A20X_140106_SN590_0243_AC371BACXX_s_5_rg.sorted.bam.bai,sample=TCGA-EK-A3GJ-11A-11D-A20X-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-EK-A3GJ-11A-11D-A20X-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-EK-A3GJ-11A-11D-A20X-26	Pending	Not_Assigend	0.0
TCGA-EK-A3GM-10A-01D-A20X-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/CESC/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EK-A3GM-10A-01D-A20X_140131_SN590_0247_AC3FDBACXX_s_7_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/CESC/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EK-A3GM-10A-01D-A20X_140131_SN590_0247_AC3FDBACXX_s_7_rg.sorted.bam.bai,sample=TCGA-EK-A3GM-10A-01D-A20X-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-EK-A3GM-10A-01D-A20X-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-EK-A3GM-10A-01D-A20X-26	Pending	Not_Assigend	0.0
TCGA-EK-A3GN-10A-01D-A20X-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/CESC/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EK-A3GN-10A-01D-A20X_140417_SN590_0248_AC3EUFACXX_s_5_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/CESC/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EK-A3GN-10A-01D-A20X_140417_SN590_0248_AC3EUFACXX_s_5_rg.sorted.bam.bai,sample=TCGA-EK-A3GN-10A-01D-A20X-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-EK-A3GN-10A-01D-A20X-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-EK-A3GN-10A-01D-A20X-26	Pending	Not_Assigend	0.0
TCGA-EL-A3T6-11A-11D-A221-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EL-A3T6-11A-11D-A221_120523_SN1222_0108_AC0VL4ACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EL-A3T6-11A-11D-A221_120523_SN1222_0108_AC0VL4ACXX_s_8_rg.sorted.bam.bai,sample=TCGA-EL-A3T6-11A-11D-A221-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-EL-A3T6-11A-11D-A221-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-EL-A3T6-11A-11D-A221-26	Pending	Not_Assigend	0.0
TCGA-EM-A1CS-10A-01D-A13U-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A1CS-10A-01D-A13U_120711_SN1120_0173_AC0WN6ACXX_s_7_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A1CS-10A-01D-A13U_120711_SN1120_0173_AC0WN6ACXX_s_7_rg.sorted.bam.bai,sample=TCGA-EM-A1CS-10A-01D-A13U-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-EM-A1CS-10A-01D-A13U-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-EM-A1CS-10A-01D-A13U-02	Pending	Not_Assigend	0.0
TCGA-EM-A1YA-10A-01D-A14U-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A1YA-10A-01D-A14U_120629_SN1222_0121_BD143UACXX_s_5_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A1YA-10A-01D-A14U_120629_SN1222_0121_BD143UACXX_s_5_rg.sorted.bam.bai,sample=TCGA-EM-A1YA-10A-01D-A14U-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-EM-A1YA-10A-01D-A14U-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-EM-A1YA-10A-01D-A14U-02	Pending	Not_Assigend	0.0
TCGA-EM-A1YB-10A-01D-A14U-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A1YB-10A-01D-A14U_120717_SN1120_0175_AC1179ACXX_s_3_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A1YB-10A-01D-A14U_120717_SN1120_0175_AC1179ACXX_s_3_rg.sorted.bam.bai,sample=TCGA-EM-A1YB-10A-01D-A14U-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-EM-A1YB-10A-01D-A14U-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-EM-A1YB-10A-01D-A14U-02	Pending	Not_Assigend	0.0
TCGA-EM-A1YC-11A-11D-A14U-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A1YC-11A-11D-A14U_120629_SN1120_0167_AC0WMBACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A1YC-11A-11D-A14U_120629_SN1120_0167_AC0WMBACXX_s_8_rg.sorted.bam.bai,sample=TCGA-EM-A1YC-11A-11D-A14U-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-EM-A1YC-11A-11D-A14U-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-EM-A1YC-11A-11D-A14U-02	Pending	Not_Assigend	0.0
TCGA-EM-A1YD-11A-11D-A14U-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A1YD-11A-11D-A14U_120629_SN1120_0168_BD1454ACXX_s_7_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A1YD-11A-11D-A14U_120629_SN1120_0168_BD1454ACXX_s_7_rg.sorted.bam.bai,sample=TCGA-EM-A1YD-11A-11D-A14U-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-EM-A1YD-11A-11D-A14U-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-EM-A1YD-11A-11D-A14U-02	Pending	Not_Assigend	0.0
TCGA-EM-A1YE-11A-11D-A14U-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A1YE-11A-11D-A14U_120629_SN1222_0120_AC0WKWACXX_s_6_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A1YE-11A-11D-A14U_120629_SN1222_0120_AC0WKWACXX_s_6_rg.sorted.bam.bai,sample=TCGA-EM-A1YE-11A-11D-A14U-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-EM-A1YE-11A-11D-A14U-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-EM-A1YE-11A-11D-A14U-02	Pending	Not_Assigend	0.0
TCGA-EM-A3FR-10A-01D-A221-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A3FR-10A-01D-A221_120610_SN1120_0152_BD13TDACXX_s_3_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A3FR-10A-01D-A221_120610_SN1120_0152_BD13TDACXX_s_3_rg.sorted.bam.bai,sample=TCGA-EM-A3FR-10A-01D-A221-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-EM-A3FR-10A-01D-A221-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-EM-A3FR-10A-01D-A221-26	Pending	Not_Assigend	0.0
TCGA-EM-A3O3-10A-01D-A221-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A3O3-10A-01D-A221_120611_SN1222_0115_BD141KACXX_s_6_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A3O3-10A-01D-A221_120611_SN1222_0115_BD141KACXX_s_6_rg.sorted.bam.bai,sample=TCGA-EM-A3O3-10A-01D-A221-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-EM-A3O3-10A-01D-A221-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-EM-A3O3-10A-01D-A221-26	Pending	Not_Assigend	0.0
TCGA-EM-A3O6-10A-01D-A221-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A3O6-10A-01D-A221_120524_SN1120_0144_AC0VNCACXX_s_4_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A3O6-10A-01D-A221_120524_SN1120_0144_AC0VNCACXX_s_4_rg.sorted.bam.bai,sample=TCGA-EM-A3O6-10A-01D-A221-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-EM-A3O6-10A-01D-A221-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-EM-A3O6-10A-01D-A221-26	Pending	Not_Assigend	0.0
TCGA-EM-A3O7-10A-01D-A221-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A3O7-10A-01D-A221_120524_SN1120_0145_BD12MWACXX_s_3_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A3O7-10A-01D-A221_120524_SN1120_0145_BD12MWACXX_s_3_rg.sorted.bam.bai,sample=TCGA-EM-A3O7-10A-01D-A221-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-EM-A3O7-10A-01D-A221-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-EM-A3O7-10A-01D-A221-26	Pending	Not_Assigend	0.0
TCGA-EM-A3O8-10A-01D-A221-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A3O8-10A-01D-A221_120530_SN1222_0111_BD12L1ACXX_s_4_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A3O8-10A-01D-A221_120530_SN1222_0111_BD12L1ACXX_s_4_rg.sorted.bam.bai,sample=TCGA-EM-A3O8-10A-01D-A221-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-EM-A3O8-10A-01D-A221-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-EM-A3O8-10A-01D-A221-26	Pending	Not_Assigend	0.0
TCGA-EM-A3O9-10A-01D-A221-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A3O9-10A-01D-A221_120530_SN1222_0111_BD12L1ACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A3O9-10A-01D-A221_120530_SN1222_0111_BD12L1ACXX_s_8_rg.sorted.bam.bai,sample=TCGA-EM-A3O9-10A-01D-A221-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-EM-A3O9-10A-01D-A221-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-EM-A3O9-10A-01D-A221-26	Pending	Not_Assigend	0.0
TCGA-EM-A3OA-10A-01D-A221-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A3OA-10A-01D-A221_120610_SN1120_0151_AC0WN0ACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A3OA-10A-01D-A221_120610_SN1120_0151_AC0WN0ACXX_s_8_rg.sorted.bam.bai,sample=TCGA-EM-A3OA-10A-01D-A221-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-EM-A3OA-10A-01D-A221-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-EM-A3OA-10A-01D-A221-26	Pending	Not_Assigend	0.0
TCGA-EM-A3OB-10A-01D-A221-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A3OB-10A-01D-A221_120610_SN1120_0152_BD13TDACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EM-A3OB-10A-01D-A221_120610_SN1120_0152_BD13TDACXX_s_8_rg.sorted.bam.bai,sample=TCGA-EM-A3OB-10A-01D-A221-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-EM-A3OB-10A-01D-A221-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-EM-A3OB-10A-01D-A221-26	Pending	Not_Assigend	0.0
TCGA-EQ-5647-10A-01D-1598-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EQ-5647-10A-01D-1598_130110_SN1222_0167_AC1JPDACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EQ-5647-10A-01D-1598_130110_SN1222_0167_AC1JPDACXX_s_8_rg.sorted.bam.bai,sample=TCGA-EQ-5647-10A-01D-1598-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-EQ-5647-10A-01D-1598-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-EQ-5647-10A-01D-1598-02	Pending	Not_Assigend	0.0
TCGA-ER-A193-10A-01D-A190-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/SKCM/DNA/WGS/HMS-RK/ILLUMINA/TCGA-ER-A193-10A-01D-A190_120718_SN1222_0126_AC117AACXX_s_5_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/SKCM/DNA/WGS/HMS-RK/ILLUMINA/TCGA-ER-A193-10A-01D-A190_120718_SN1222_0126_AC117AACXX_s_5_rg.sorted.bam.bai,sample=TCGA-ER-A193-10A-01D-A190-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-ER-A193-10A-01D-A190-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-ER-A193-10A-01D-A190-02	Pending	Not_Assigend	0.0
TCGA-ER-A194-10A-01D-A190-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/SKCM/DNA/WGS/HMS-RK/ILLUMINA/TCGA-ER-A194-10A-01D-A190_120723_SN1120_0178_BD1887ACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/SKCM/DNA/WGS/HMS-RK/ILLUMINA/TCGA-ER-A194-10A-01D-A190_120723_SN1120_0178_BD1887ACXX_s_8_rg.sorted.bam.bai,sample=TCGA-ER-A194-10A-01D-A190-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-ER-A194-10A-01D-A190-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-ER-A194-10A-01D-A190-02	Pending	Not_Assigend	0.0
